"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue May 31 14:49:01 GMT 2022","Tue May 31 14:49:01 GMT 2022","596","","ExamTest","","ExamTest","loginBlondeSite","loginBlondeSite()","Navigation to the login page"
"failed","Tue May 31 14:49:00 GMT 2022","Tue May 31 14:49:01 GMT 2022","1085","","ExamTest","","ExamTest","navigateOnBlondeSite","navigateOnBlondeSite()","Navigation to the login page"
